movie_id,embedding_json,vector_norm,item_bias,positive_user_count,updated_at
58559,"[-1.155961, 0.879861, 0.691597, -0.601228, 0.287038, -1.636945, 0.34227, 0.061293, -0.021227, -0.190732, 0.200206, -0.233286, 0.142957, -0.252411, 0.616812, -1.09175, 0.526618, -0.213695, 0.583682, 0.671413, -0.350147, -0.841766, 1.187536, 0.203851, -0.224304, 0.21448, 1.105151, 0.535427, -0.325209, -1.102445, -1.070944, 1.05353]",4.025011,0.282104,16369,2026-06-28 10:05:07.79297
58576,"[-0.429688, -0.482725, 0.162471, -0.049184, -0.640717, -0.289223, 0.643829, -0.125267, 0.285607, 0.566127, -0.353714, -0.121808, -0.201206, 0.312653, -0.35575, 0.013257, -0.108849, 0.223486, -0.357836, -0.241053, 0.327067, -0.069141, 0.438356, 0.523726, -0.135554, -0.160137, 0.182109, -0.063472, -0.314153, -0.113571, -0.041329, 0.135261]",1.793541,-0.273343,6,2026-06-28 10:05:07.79297
58578,"[0.158529, -0.28518, -0.100801, -0.295898, -0.222385, -0.165327, 0.133207, 0.061052, -0.055518, -0.234417, -0.323936, -0.099789, -0.0103, 0.066095, 0.049678, -0.469028, -0.221933, -0.828654, 0.047687, 0.058346, 0.06924, -0.503064, 0.410841, 0.871887, -0.142739, 0.088608, 0.137191, 0.330777, -0.455704, -0.279173, 0.353738, 0.300011]",1.813267,0.252541,5,2026-06-28 10:05:07.79297
58595,"[-0.284365, 0.170712, -0.013442, 0.336735, -0.254284, -0.273368, 0.11472, 0.142704, 0.437045, 0.687702, -0.870899, -0.724427, 0.147015, -0.406794, -0.205696, -0.308113, -0.177571, 0.42437, 0.56255, 0.538357, 0.725739, -0.327195, -0.077557, 0.84505, 0.4171, 0.498472, 0.283715, 0.112945, -0.695751, -0.312495, 0.120908, 0.299996]",2.458020,-0.191700,12,2026-06-28 10:05:07.79297
58610,"[0.248992, -0.370465, 0.037968, -0.220134, -0.238955, 0.172072, 0.220846, -0.238323, 0.349051, 0.275134, -0.370609, 0.098037, 0.103269, 0.117965, 0.156873, -0.349402, -0.368323, -0.273807, -0.116647, -0.334414, -0.04143, -0.432643, 0.126029, 0.702415, 0.147297, -0.278486, 0.319411, -0.094818, -0.430847, -0.102311, -0.068434, -0.094182]",1.552850,0.000401,5,2026-06-28 10:05:07.79297
58622,"[0.196733, -0.299941, -0.603222, 0.763223, -0.222211, -0.088037, -0.551248, -1.005542, 0.657236, -0.352762, -1.152662, -0.215466, -0.574316, 0.019329, 1.689463, -0.743275, 0.530645, -0.279741, -0.240549, -0.154916, -0.457646, -0.169536, 0.265465, 0.599559, 0.49552, 0.599366, -0.083988, 0.573034, -0.457696, -0.35482, -0.032026, 1.547121]",3.591045,-0.897445,62,2026-06-28 10:05:07.79297
58627,"[0.087721, 1.15883, -0.277804, -1.227079, 0.448228, -0.382439, 0.194535, -0.437073, 0.162047, 0.52251, -1.210694, -0.359168, -0.841231, 0.108337, 0.982419, -0.618788, 0.938695, 0.444514, 0.729589, -0.34833, 0.502329, 0.012614, -1.03978, 0.547298, 0.227004, -0.493203, 0.207944, 0.84615, -0.412356, -1.355531, -0.609129, 1.03909]",3.917757,-1.568419,86,2026-06-28 10:05:07.79297
58632,"[0.001857, -0.239033, 0.093164, 0.350301, -0.102602, -0.138376, 0.237715, -0.133179, -0.126551, 0.650028, -0.592, 0.01853, -0.160261, 0.062067, -0.255514, 0.035423, -0.359137, 0.051635, 0.068209, 0.401683, 0.83062, -0.224427, 0.171705, 0.507366, 0.446902, -0.251932, 0.453533, -0.090943, -0.225725, -0.235224, -0.125776, 0.500264]",1.830916,-0.029366,7,2026-06-28 10:05:07.79297
58649,"[0.064727, -0.467534, -0.165906, 0.75748, -0.247036, 0.137793, 0.150417, 0.200578, 0.035113, 0.486101, -0.286558, -0.059152, 0.013016, 0.034121, 0.089086, 0.02106, -0.562136, -0.536901, -0.238563, -0.245534, 0.495712, -0.221015, 0.549448, 0.502942, -0.013566, -0.304906, 0.48491, -0.605382, -0.323716, -0.625014, -0.403546, 0.248211]",2.070110,-0.468224,13,2026-06-28 10:05:07.79297
58652,"[-0.172616, 0.630777, -0.131867, 0.394449, -0.555136, -0.584185, 0.612676, -0.419148, -0.33166, 1.066338, -0.618544, -0.496466, -0.392014, 0.090274, -0.306339, -0.107963, -0.103289, -0.551218, 0.560321, -0.723401, 0.897111, -0.310164, -0.025338, -0.010945, 0.895501, 0.336691, 0.421522, 1.033881, -0.262327, -0.412187, -0.839072, 0.891498]",3.146042,-0.595096,29,2026-06-28 10:05:07.79297
58655,"[0.333595, 0.997424, -0.083958, 0.10886, 0.202228, -0.812207, 0.567366, -0.299889, 0.466984, 0.369872, -0.672917, -0.41363, 0.483839, -0.01317, 0.887397, -0.320373, 1.432087, -0.402901, 0.587153, -0.259728, 1.063347, 0.209099, -0.373185, 0.090119, 0.099861, -0.46683, -0.657324, 1.312474, -0.24973, -0.277262, -0.442023, 1.139369]",3.507593,-0.685012,44,2026-06-28 10:05:07.79297
58706,"[0.04636, -0.093369, -0.109099, 0.531247, -0.597211, -0.019009, -0.518796, -1.107642, 0.198848, 0.214791, -0.220045, 0.682279, 0.191972, -0.047491, 1.009034, -0.816493, 0.123577, 0.164697, 0.568981, -0.365136, 0.344338, -0.800058, 0.233439, 0.316797, 0.968916, -0.481493, 0.426757, 0.215999, 0.144472, -0.286685, -0.384718, 1.190567]",2.993737,-0.660755,56,2026-06-28 10:05:07.79297
58709,"[-0.291333, -0.74773, 0.158997, 0.428842, -0.732978, -0.280944, 0.404101, 0.214286, -0.047352, 0.981622, -0.539411, -0.526502, -0.254709, -0.102114, -0.382249, -0.076191, -0.327077, 0.249121, -0.22179, -0.078968, 0.778978, -0.234597, 0.203795, 0.864344, 0.116529, -0.097448, 0.141264, 0.026874, -0.995187, -0.319449, -0.315614, 0.067786]",2.520936,-0.978128,16,2026-06-28 10:05:07.79297
58718,"[0.062099, 0.229268, 0.143277, 0.180885, -0.063856, -0.073664, 0.128242, 0.166555, 0.083501, 0.191011, 0.10227, -0.164463, 0.055774, -0.110085, -0.234981, 0.282059, -0.414158, -0.068789, 0.094398, 0.04119, -0.19713, -0.088538, 0.172529, 0.578158, -0.13786, 0.182583, 0.409033, 0.032959, 0.02268, -0.135819, -0.019753, -0.058521]",1.111501,0.112131,1,2026-06-28 10:05:07.79297
58740,"[-0.591567, -0.324465, 0.088819, -0.273553, -0.590201, 0.006342, 0.344236, -0.286867, -0.011237, 0.717751, -0.27386, -0.222575, -0.130342, 0.18913, -0.013316, 0.062499, -0.500596, -0.033383, -0.036993, -0.297114, 0.528809, -0.053493, 0.262939, -0.07083, 0.151339, 0.004444, -0.174751, -0.43956, -0.446239, -0.284756, -0.37538, 0.101075]",1.777588,-0.357937,6,2026-06-28 10:05:07.79297
58743,"[-0.551156, 0.156176, 0.327981, 0.591381, 0.053222, -0.3583, 0.421794, 0.168502, 0.147498, 0.181824, -0.316224, -0.565548, 0.132726, -0.192652, -0.885738, 0.027939, 0.063095, -0.008671, 0.36717, 0.133927, 0.436039, -0.474733, -0.19178, 0.016564, -0.156531, 0.044028, 0.552346, 0.095868, 0.479934, -0.661947, -0.010394, 0.2989]",2.036104,-0.001105,8,2026-06-28 10:05:07.79297
58783,"[0.30314, 0.274913, 0.469096, -0.191227, 0.344456, -0.269865, 0.267832, -0.001282, 0.122517, 0.62252, -1.086214, -0.522332, -0.085379, -0.058303, -0.181035, 0.09842, -0.232663, 0.3663, 0.0406, 0.411806, 0.368623, -0.635407, -0.16777, 0.351724, 0.675669, -0.416546, 0.755702, -0.099017, -0.39975, -0.704028, -0.212643, 0.48045]",2.406063,-0.385098,19,2026-06-28 10:05:07.79297
58803,"[0.14316, 1.493867, 0.190999, -0.007933, 0.063183, -0.957085, -0.52936, -0.703166, 0.902263, 0.155755, -1.1628, -0.054265, 0.002665, 0.281968, 0.911084, -0.527269, 0.840559, 0.009095, 0.656696, 0.781282, 0.649446, -0.467553, -0.465866, 0.238092, 0.457998, -1.045, 0.455172, 0.35022, -0.24993, -1.085557, -0.627169, 0.793866]",3.731327,-0.756156,854,2026-06-28 10:05:07.79297
58806,"[-0.121642, 0.56594, 0.421916, 0.622281, 0.270098, -0.008475, -0.941974, -1.077233, 0.887493, 0.554597, -1.790227, -0.06688, 0.691707, -0.04668, 0.829767, -0.588654, 0.443373, -0.297573, -0.19266, 0.498772, 0.142712, -0.921029, -0.457545, 0.173849, 0.614857, 0.075228, 0.5045, -0.349795, -0.529264, -0.531149, 0.03947, 1.07637]",3.606048,-0.820810,73,2026-06-28 10:05:07.79297
58808,"[0.072547, -0.105808, -0.029309, 0.305696, -0.033154, -0.235537, -0.385979, -0.317708, 0.432826, 0.012784, -0.572096, -0.148793, -0.566665, 0.352192, 0.020756, -0.069276, -0.196769, -0.557132, 0.396671, -0.128641, -0.132804, -0.589725, -0.032873, 0.3302, 0.016659, 0.225405, 1.125658, -0.176958, 0.486179, -0.636937, -0.227276, 0.582196]",2.187529,-0.211112,17,2026-06-28 10:05:07.79297
58812,"[-0.214631, -0.112199, -0.314131, 0.01982, -0.18642, -0.3487, 0.366121, -0.077524, 0.122108, 0.209467, -0.148568, -0.289857, -0.246984, 0.199121, -0.030098, -0.043419, -0.318995, -0.177658, -0.045237, 0.133656, 0.37242, -0.178093, -0.049352, 0.526389, 0.24863, -0.306698, 0.247381, 0.086051, -0.03909, -0.057711, -0.123845, -0.036098]",1.253630,0.151966,3,2026-06-28 10:05:07.79297
58816,"[0.480869, -0.096061, -0.092712, -0.04634, -0.794726, 0.001395, 0.163436, -0.068466, 0.355353, 0.232586, -0.799526, -0.226454, -0.253091, -0.174433, -0.004964, -0.17431, 0.449493, -0.444306, 0.173656, -0.084391, 0.859487, -0.251183, -0.389111, -0.352908, 0.472639, 0.003454, 0.332438, 0.066104, -0.174806, -0.278919, -0.362619, 0.167266]",2.007631,0.081602,6,2026-06-28 10:05:07.79297
58839,"[0.435386, 0.223137, -0.190695, 0.838713, 0.359958, -0.268355, 0.011129, -1.145974, 0.917456, 0.561085, -0.631772, 0.182746, -0.239534, 0.358471, 0.885723, -1.279868, 0.317635, -0.067301, -0.626364, 0.513551, 0.825662, -0.628418, 0.058277, -0.511939, 0.274744, 0.0273, 0.181469, 0.675083, 0.36286, -0.150826, 0.065786, 1.578009]",3.465398,-0.815462,48,2026-06-28 10:05:07.79297
58850,"[-0.129656, 0.321779, -0.012749, 0.317687, 0.552229, -0.197334, 0.410767, 0.070353, 0.428546, -0.06621, -0.565046, -0.396976, -0.403958, 0.312424, -0.072415, 0.222125, -0.033239, -0.451225, -0.364615, 0.430125, 0.737364, -0.871852, 0.367649, 0.532543, 0.353197, 0.284569, 0.244315, -0.084548, 0.271426, -0.29973, -0.001598, 0.232874]",2.110655,0.156858,9,2026-06-28 10:05:07.79297
58870,"[-0.12834, 0.00348, 0.178076, 0.226429, -0.270291, -0.019383, 0.375979, 0.164795, 0.411073, 0.561345, -0.450926, -0.786244, -0.098389, -0.029286, -0.149081, 0.064202, -0.209472, -0.136237, -0.033669, -0.256677, 0.189678, -0.066256, 0.26005, 0.666517, 0.322048, 0.090292, 0.674159, 0.160721, -0.577141, -0.530425, -0.234694, 0.253357]",1.921327,-0.254421,9,2026-06-28 10:05:07.79297
58874,"[-0.183257, -0.565048, -0.655513, 0.620367, -0.275254, -0.306642, 0.778597, 0.043802, -0.124363, 0.140142, -0.173178, -0.236251, -0.129261, 0.176728, -0.258263, 0.201975, -0.685276, 0.257383, -0.081478, -0.207718, 0.404308, -0.097688, 0.414175, 0.623941, 0.10317, -0.159783, 0.290875, -0.127117, -0.165222, -0.448063, -0.408814, 0.114356]",2.021480,-0.474447,9,2026-06-28 10:05:07.79297
58876,"[-0.089297, 0.137946, 0.280321, 0.271032, -0.115622, -0.211172, -0.523591, -0.934112, 0.864958, 1.013886, -1.061169, 0.113813, -0.253725, -0.157978, 1.687479, -0.65716, -0.023956, -0.027169, 0.69198, -0.364642, 0.103063, -0.215383, -0.183991, -0.539052, -0.009544, -0.227292, 0.96885, -0.605126, -0.139088, -0.740467, -0.10333, 1.17217]",3.459927,-0.453298,46,2026-06-28 10:05:07.79297
58879,"[-1.051071, -0.224325, 0.212954, 0.597631, -0.312167, 0.036829, 0.088925, -0.605056, 1.061536, 0.005397, -0.714204, 0.041113, 0.549167, 0.351258, 0.471566, -0.532964, 0.249891, 0.417707, -0.207367, 0.184058, 0.432157, -0.296951, 0.871938, 0.415304, 0.084539, -0.37096, 0.403801, -0.44562, 0.219416, -1.014671, 0.486561, 0.939338]",2.970712,-0.495967,61,2026-06-28 10:05:07.79297
58881,"[0.609079, 0.1109, 0.176811, -0.086746, 0.048988, -0.222451, 0.209674, -0.147236, 0.287959, 0.301782, -0.286005, 0.246284, -0.042482, 0.105601, -0.088581, -0.089744, 0.303628, -0.31345, -0.357587, 0.057732, -0.364552, -0.009624, 0.286758, 0.146555, 0.015635, -0.138099, 0.594733, 0.268901, 0.291261, -0.369975, -0.342075, 0.085]",1.494831,-0.024438,4,2026-06-28 10:05:07.79297
58889,"[0.432215, 0.159686, -0.364246, -0.091214, -0.468882, -0.429222, -0.499259, -0.706965, 0.201381, -0.015161, 0.092465, 0.236727, -0.124023, -0.166396, -0.188002, -0.917464, -0.327801, -0.567999, 0.35764, -0.229396, 0.072447, -0.454974, -0.088124, 0.05638, 0.060322, 0.211315, 0.91275, 0.149363, -0.20029, -0.19248, -0.593847, 0.880055]",2.339616,0.237033,14,2026-06-28 10:05:07.79297
58895,"[-0.159509, -0.259256, -0.158669, 0.072971, -0.250813, -0.222954, 0.413614, -0.087461, 0.043299, 0.561973, -0.049125, -0.251966, -0.21809, -0.076786, -0.150669, 0.334498, -0.22742, -0.035807, -0.407063, 0.101608, 0.446917, 0.151126, 0.109218, 0.401753, -0.03464, -0.099576, 0.3609, -0.086048, -0.605066, -0.069371, -0.114798, -0.106068]",1.468055,-0.167128,4,2026-06-28 10:05:07.79297
58898,"[-0.445824, 0.209511, -0.276065, 0.135308, 0.057364, -0.025458, 0.595766, 0.336481, 0.103385, 0.493354, -0.522522, -0.734376, -0.205123, 0.160536, -0.421367, -0.189146, -0.448877, -0.056984, 0.124177, 0.148505, 0.368712, -0.441411, 0.183115, 0.769473, 0.563333, -0.08149, 0.339662, 0.65435, -0.116056, -0.504569, -0.273894, -0.011082]",2.136871,-0.135662,11,2026-06-28 10:05:07.79297
58904,"[-0.347098, -0.191271, -0.163051, 0.10458, -0.378184, 0.108774, 0.330525, -0.245157, -0.145384, 0.085663, 0.031639, 0.072583, 0.205957, 0.024828, 0.190748, -0.185321, -0.376183, 0.131406, -0.200358, -0.215346, 0.341, -0.139296, 0.118043, 0.076531, 0.122042, 0.169197, 0.282156, 0.053044, -0.058813, -0.307821, -0.091058, -0.037554]",1.141022,-0.077741,3,2026-06-28 10:05:07.79297
58922,"[-0.042428, -0.460334, 0.300536, -0.184123, -0.345035, -0.021744, 0.333986, 0.085829, 0.114846, 0.509718, -0.119047, 0.117543, 0.066798, 0.263297, -0.000583, 0.137745, -0.079527, 0.30139, -0.264876, -0.147363, 0.326794, 0.017776, 0.205189, 0.331166, 0.142499, -0.068086, 0.080771, 0.087946, -0.499949, 0.057041, -0.174583, -0.025561]",1.319687,-0.094578,3,2026-06-28 10:05:07.79297
58933,"[0.089007, 0.081459, -0.205805, 0.072361, -0.204398, -0.226669, 0.510741, -0.145151, -0.217731, 0.24705, -0.399006, -0.03433, -0.092792, 0.260346, -0.067476, -0.229298, -0.139687, -0.08624, -0.06474, -0.499448, 0.177411, -0.571227, 0.050356, -0.157035, 0.311615, -0.35538, 0.473221, 0.287639, 0.119493, -0.454717, -0.180117, 0.278832]",1.538327,0.124381,3,2026-06-28 10:05:07.79297
58937,"[0.329865, -0.573271, 0.323733, 0.189434, -0.431942, -0.147859, 0.433686, -0.066201, 0.103689, 0.988307, -0.75762, -0.036191, -0.264896, 0.451773, -0.063917, -0.247639, -0.654362, -0.349878, 0.225516, -0.419342, 0.496364, -0.291114, 0.669979, 0.711976, -0.034773, -0.728687, 0.105828, -0.145751, -0.340274, -0.62838, -0.087392, 0.840536]",2.595218,-0.722524,26,2026-06-28 10:05:07.79297
58939,"[-0.141157, -0.309229, -0.087731, 0.652685, -0.171507, 0.017984, 0.358334, 0.300067, 0.524062, 0.18636, -0.704697, -0.544413, -0.097035, 0.152688, -0.390131, -0.28936, -0.299665, -0.209711, 0.287774, 0.174281, 0.203291, -0.572923, -0.084474, 0.66176, 0.661627, 0.229245, 0.403122, 0.387305, -0.013496, -0.163307, -0.020688, 0.038359]",2.015342,-0.010891,7,2026-06-28 10:05:07.79297
58945,"[-0.253254, -0.361855, -0.156236, 0.001222, -0.000832, -0.080351, -0.197388, -0.154128, 0.233597, -0.056534, -0.32685, -0.201592, 0.074608, -0.020393, -0.400396, -0.308417, -0.576853, 0.14727, 0.006943, 0.051386, 0.315554, -0.260412, 0.04435, 0.220434, 0.02662, -0.241922, 0.42837, -0.122587, 0.237076, -0.662598, 0.150849, -0.025321]",1.451482,-0.086863,3,2026-06-28 10:05:07.79297
58964,"[0.338825, 0.180669, 0.028033, -1.02993, 0.754413, -0.663615, 0.523426, 0.371904, 0.38076, 0.849251, -0.924514, -0.845483, -0.164688, -0.151936, -0.077655, 0.437817, -0.560183, 0.513139, 0.548101, -0.788715, -0.511226, 0.043466, 0.724515, 1.734796, 0.26726, -0.471379, 0.062248, 0.388978, -0.766269, -1.202389, -0.464862, -0.341557]",3.664184,-1.457364,56,2026-06-28 10:05:07.79297
58972,"[0.903515, 0.631257, -0.230209, 0.363094, 0.211239, 0.086255, -0.131516, -0.937829, 0.754612, 0.441995, -0.607719, 0.334278, -0.161248, 0.322673, -0.102851, -0.127151, 0.647753, -0.287283, 0.180251, -0.43488, 1.085801, -0.529281, -0.211224, -0.393861, 0.400687, -0.486206, 0.175623, 0.062994, 0.331285, -0.453341, -1.144332, 1.310081]",3.147486,-0.631072,49,2026-06-28 10:05:07.79297
58975,"[0.567401, 0.400474, 0.560628, -0.674656, 0.628327, -0.416358, -0.037075, -0.218224, 0.857723, 1.462412, -0.760899, -0.84686, 0.190756, 0.135219, 0.671488, 0.359797, 0.248329, -0.015872, -0.029447, -1.193499, -0.385275, 0.382077, 0.540085, 0.089926, 0.149449, 0.023416, -0.086648, 0.128146, -0.456076, -1.154126, -1.122406, 1.068645]",3.569941,-1.105612,56,2026-06-28 10:05:07.79297
58992,"[-0.257504, -0.587912, -0.409028, 0.498255, -0.225556, -0.817749, 0.014645, 0.16515, 0.914768, -0.039424, -1.044267, -0.555803, 0.441026, -0.347918, 0.207092, -0.570254, 0.320876, -0.662027, 0.568517, 0.517071, -0.073376, 0.128348, 0.080321, 1.307222, -0.352601, 0.119184, 0.605148, 0.054925, -0.279689, -1.492072, 0.018661, -0.168199]",3.194657,-0.691537,39,2026-06-28 10:05:07.79297
58998,"[-0.728165, 0.690508, -0.530955, 0.011681, -0.105668, -1.41947, 0.315007, -0.87111, 0.998019, 0.200977, -0.869328, 0.030824, 0.826223, 0.185985, 2.145241, -1.191884, 0.528868, -0.62623, 1.061518, 0.576484, 0.322114, -0.010655, 0.116253, 0.200976, 0.618224, 0.685361, 0.458481, 0.293016, -0.925135, -0.395066, -1.048813, 0.784241]",4.343957,-0.670290,1911,2026-06-28 10:05:07.79297
59000,"[-0.112681, 0.535123, -0.150176, -0.711778, 0.001795, -0.126993, 0.233412, -0.703398, 0.37719, 0.190544, -0.878687, -0.104997, -0.221731, -0.080104, 0.297437, -0.25401, 0.27925, -0.208041, 0.323899, 0.374077, -0.043656, -0.490295, -0.51699, -0.062016, 0.836593, 0.025495, 0.115373, 0.870062, -0.162162, -0.593476, -0.273916, 0.325405]",2.339592,-0.238686,14,2026-06-28 10:05:07.79297
59014,"[0.686992, 0.675129, 0.069191, -0.169643, 0.250416, -0.866047, 1.033484, -0.056545, 0.06735, -0.14266, -1.448586, -0.473645, -0.185676, 0.437656, 0.233035, 0.235463, 1.342519, -0.280376, 0.68899, -0.371835, 0.819263, 0.110662, 0.224877, -0.009571, 0.354255, -0.869221, -0.164405, 0.846588, -0.379521, -0.726331, -0.469046, 1.070941]",3.524213,-0.955457,49,2026-06-28 10:05:07.79297
59016,"[-0.246579, 1.237511, 0.789686, 0.038913, 0.027029, -0.692557, -0.251433, -0.758922, 0.119274, 0.847265, -1.01571, -0.601302, -0.483938, -0.183342, 1.273798, -0.728941, 1.083498, 0.154954, 0.548826, 0.444031, -0.367247, 0.169813, 0.151803, 0.396995, 0.08836, -0.353297, -0.107892, 0.297555, 0.045258, -1.761713, 0.07754, 1.265221]",3.856156,-1.510985,122,2026-06-28 10:05:07.79297
59018,"[-0.139143, -0.332126, 0.309566, 0.742629, -0.608097, -0.212948, -0.992974, -0.780752, 0.670462, -0.072064, -0.451296, 0.166494, 0.412402, 0.478882, 0.95986, -0.574463, -0.535224, -0.226315, 0.657086, 0.019338, 0.215049, -1.184759, 0.142719, 0.865955, 0.805748, 0.411823, 1.224989, -0.354769, 0.177091, -0.815918, -0.156722, 1.463932]",3.663950,-1.314191,587,2026-06-28 10:05:07.79297
59022,"[0.525478, 0.968591, -0.8006, 0.291381, -0.063532, -0.917186, 0.741286, -0.379554, 0.512636, -0.235255, -1.268948, -0.299624, 0.704111, 0.167914, 1.697507, -0.315199, 0.365672, -0.028591, 0.392281, 0.897991, -0.135848, 0.161988, -0.47832, -0.339236, 0.454668, 0.035523, -0.101607, 1.06012, -0.563794, -1.250864, -0.652688, 1.225778]",3.954564,-1.175629,293,2026-06-28 10:05:07.79297
59026,"[-0.33391, 0.831543, 0.286243, 0.875939, 0.612497, -0.724926, 0.442564, -0.051291, 0.554754, 0.170718, -1.421285, -1.335178, -0.153649, -0.283519, -0.447406, -0.069798, 0.265682, -0.372675, 0.686666, 0.771745, 0.592153, -0.647967, 1.107429, 0.535397, 0.611651, -0.555454, 0.718936, 1.086969, -0.211057, -0.771962, 0.805318, 0.242968]",3.806468,-1.593441,110,2026-06-28 10:05:07.79297
59031,"[0.096036, -0.366703, -0.033376, 0.011697, -0.076225, -0.338818, 0.186524, 0.100292, 0.144654, 0.350488, -0.345208, 0.095185, -0.000284, 0.005772, -0.116938, 0.168, -0.317473, 0.048739, -0.009925, 0.076555, 0.26607, -0.045262, 0.27057, 0.363619, 0.431807, -0.193972, -0.151008, 0.042722, -0.46304, -0.071234, 0.017194, -0.04369]",1.217423,-0.026012,2,2026-06-28 10:05:07.79297
59037,"[-0.626537, 0.62139, 0.165704, 0.184829, -0.829895, -1.019139, 0.386401, -1.463633, -0.090785, 1.019633, -0.104532, -0.15714, 0.017168, 0.073999, 0.001697, -0.347143, 0.544528, 0.475644, -0.11232, 0.873975, -0.072969, -0.247046, 0.525593, 0.100738, 1.269209, -0.367243, -0.0036, 0.457504, -0.14889, -0.843509, -0.999895, 2.064336]",3.958657,-0.704448,153,2026-06-28 10:05:07.79297
59040,"[0.561266, 0.684421, 0.633306, -0.107152, 0.466499, -0.534309, 0.324764, 0.036788, 0.179503, 0.094309, -0.546802, -0.477224, -0.745688, 0.149194, -0.209064, 0.245808, 0.479761, -0.061652, 0.242878, -0.371115, -0.080962, -0.052495, -0.634667, -0.071088, 0.046128, -0.482851, 0.266755, 0.903977, 0.221624, -1.235407, -0.398438, 0.503112]",2.648568,-0.222726,14,2026-06-28 10:05:07.79297
59044,"[0.220818, 0.227272, 0.126481, 0.123829, 0.048783, 0.108041, 0.191217, -0.34752, 0.100713, -0.158748, -0.040353, 0.051644, -0.228131, 0.151286, 0.05845, -0.030129, 0.251228, -0.062505, -0.152937, 0.062156, 0.386074, -0.303346, 0.05406, 0.185326, -0.223667, -0.031218, -0.008504, 0.181765, 0.024632, 0.259487, -0.374671, 0.113142]",1.048749,0.096956,1,2026-06-28 10:05:07.79297
59053,"[-0.144563, 0.069984, 0.112618, -0.007527, -0.228515, -0.279905, 0.107947, -0.136716, -0.097367, 0.530765, -0.574678, -0.598296, 0.284137, -0.254066, 0.189777, 0.079801, -0.298555, -0.627585, -0.080869, 0.355159, 0.23141, -0.507615, 0.31289, 0.380295, 0.351411, -0.255287, 0.291215, 0.485148, -0.032699, -0.071532, 0.328919, -0.069891]",1.778774,0.091665,4,2026-06-28 10:05:07.79297
59065,"[-0.026649, 0.492162, 0.147954, -0.00511, 0.193427, -0.367257, 0.073032, -0.017759, 0.777192, 0.633118, -0.918571, -0.183501, -0.331469, -0.123479, 0.221361, 0.002962, -0.160462, 0.075598, 0.177382, -0.386116, 0.326939, -0.2796, -0.467703, 0.595479, 0.469765, -0.245811, 0.144903, 0.016277, -1.079666, -0.335221, 0.068426, 0.451679]",2.293199,0.217877,9,2026-06-28 10:05:07.79297
